customer_id,store_pref,start_date,end_date,price_sens,purch_freq,promo_sens,basket_size,repurchase_frequency
5321,16,0,155,0,1,0,1,1
5322,94,0,155,1,1,0,1,0
5323,10,0,155,0,2,0,1,0
5324,95,0,155,1,0,1,1,1
5325,81,0,155,2,2,2,1,2
5326,2,0,155,1,2,1,1,0
5327,24,0,155,0,1,0,1,0
5328,70,0,155,0,2,0,0,0
5329,93,0,155,0,2,0,1,0
5330,0,0,155,1,0,0,0,0
5331,21,0,155,0,1,1,2,1
5332,7,0,155,0,1,0,1,0
5333,32,0,155,1,2,2,0,2
5334,44,0,155,1,2,2,0,2
5335,90,0,155,0,0,2,1,1
5336,55,0,155,0,2,0,0,0
5337,88,0,155,0,1,0,1,2
5338,1,0,155,1,2,0,2,0
5339,8,0,155,1,2,0,1,0
5340,47,0,155,2,2,0,0,0
5341,66,0,155,1,0,0,1,2
5342,16,0,155,0,0,0,1,1
5343,87,0,155,0,2,2,2,1
5344,64,0,155,1,0,0,1,0
5345,99,0,155,0,1,0,2,1
5346,16,0,155,0,0,0,1,1
5347,60,0,155,0,0,0,1,0
5348,95,0,155,0,0,2,1,1
5349,66,0,155,0,1,0,2,0
5350,53,0,155,0,2,0,1,0
5351,48,0,155,1,0,0,1,0
5352,94,0,155,0,1,0,0,0
5353,98,0,155,0,2,1,1,2
5354,37,0,155,2,1,0,0,0
5355,81,0,155,0,0,0,1,2
5356,26,0,155,1,2,2,0,2
5357,9,0,155,1,0,1,0,1
5358,46,0,155,0,0,0,1,0
5359,19,0,155,0,1,0,2,0
5360,35,0,155,0,2,0,0,2
5361,27,0,155,0,2,0,1,2
5362,85,0,155,0,0,1,0,0
5363,89,0,155,0,1,0,1,1
5364,37,0,155,1,1,0,2,0
5365,53,0,155,0,0,0,0,0
5366,83,0,155,0,0,1,0,0
5367,36,0,155,0,0,1,0,0
5368,89,0,155,1,0,0,1,0
5369,99,0,155,0,1,0,2,1
5370,23,0,155,0,2,1,1,2
5371,77,0,155,1,2,2,0,1
5372,38,0,155,1,1,1,1,2
5373,43,0,155,0,2,0,1,0
5374,64,0,155,1,2,1,1,0
5375,71,0,155,0,2,0,1,2
5376,84,0,155,2,2,0,1,1
5377,37,0,155,1,2,0,1,1
5378,81,0,155,0,2,0,1,2
5379,42,0,155,2,2,0,1,2
5380,87,0,155,0,0,1,0,0
5381,39,0,155,0,2,0,1,1
5382,68,0,155,0,2,0,1,0
5383,11,0,155,0,0,0,1,1
5384,5,0,155,1,0,0,1,0
5385,43,0,155,1,1,0,1,0
5386,15,0,155,1,1,1,1,0
5387,3,0,155,2,0,1,1,0
5388,14,0,155,0,2,2,1,2
5389,32,0,155,0,2,1,2,2
5390,31,0,155,1,0,1,0,0
5391,93,0,155,1,0,1,1,1
5392,35,0,155,1,1,0,1,0
5393,30,0,155,0,0,0,1,0
5394,3,0,155,0,1,0,1,0
5395,85,0,155,1,2,2,1,0
5396,36,0,155,0,0,1,1,0
5397,93,0,155,1,1,0,0,2
5398,6,0,155,2,2,0,0,1
5399,68,0,155,1,2,1,2,2
5400,46,0,155,0,0,1,1,2
5401,71,0,155,0,0,0,1,1
5402,49,0,155,0,1,0,1,2
5403,70,0,155,0,2,1,2,0
5404,74,0,155,0,2,0,1,1
5405,39,0,155,0,1,0,1,0
5406,0,0,155,0,0,2,1,1
5407,95,0,155,1,1,0,1,2
5408,51,0,155,1,1,2,0,0
5409,28,0,155,1,1,0,1,1
5410,0,0,155,2,1,1,1,2
5411,46,0,155,0,2,0,1,2
5412,56,0,155,0,2,0,0,0
5413,48,0,155,1,1,0,1,1
5414,67,0,155,0,0,2,1,0
5415,18,0,155,0,2,0,1,0
5416,71,0,155,0,2,0,1,0
5417,84,0,155,0,1,2,0,0
5418,88,0,155,0,2,0,2,0
5419,23,0,155,0,2,0,2,2
5420,37,0,155,1,2,0,1,1
5421,62,0,155,0,1,0,1,0
5422,39,0,155,1,0,0,2,0
5423,66,0,155,1,2,1,0,0
5424,91,0,155,0,1,0,1,0
5425,89,0,155,0,1,1,1,0
5426,1,0,155,1,2,0,0,0
5427,24,0,155,1,0,0,1,0
5428,93,0,155,0,2,0,0,2
5429,27,0,155,1,1,0,1,2
5430,63,0,155,1,2,0,0,1
5431,70,0,155,1,2,0,1,0
5432,90,0,155,0,0,0,0,0
5433,65,0,155,0,0,0,1,0
5434,42,0,155,0,2,0,1,1
5435,30,0,155,0,1,0,1,1
5436,70,0,155,1,0,0,0,1
5437,4,0,155,0,2,0,0,0
5438,70,0,155,0,2,0,0,0
5439,67,0,155,2,0,0,1,0
5440,78,0,155,2,1,1,1,2
5441,43,0,155,0,1,0,1,2
5442,40,0,155,1,0,1,0,0
5443,5,0,155,0,1,1,1,0
5444,38,0,155,0,2,0,2,1
5445,68,0,155,2,1,0,1,1
5446,24,0,155,0,0,1,1,0
5447,38,0,155,1,0,1,0,0
5448,15,0,155,1,2,0,2,1
5449,50,0,155,1,1,0,0,2
5450,22,0,155,0,1,0,1,0
5451,78,0,155,0,1,1,1,1
5452,95,0,155,1,2,0,1,0
5453,85,0,155,2,2,1,2,1
5454,35,0,155,2,1,0,1,0
5455,22,0,155,0,0,0,0,0
5456,15,0,155,1,0,0,1,2
5457,20,0,155,0,1,0,1,0
5458,29,0,155,0,0,1,2,0
5459,1,0,155,1,1,0,1,1
5460,95,0,155,1,2,0,0,0
5461,78,0,155,0,0,2,2,1
5462,72,0,155,0,1,0,0,0
5463,71,0,155,0,1,0,1,0
5464,82,0,155,1,1,1,0,2
5465,43,0,155,1,2,1,0,0
5466,42,0,155,2,0,0,0,0
5467,49,0,155,0,1,0,0,1
5468,57,0,155,1,0,0,1,2
5469,92,0,155,1,2,0,1,0
5470,67,0,155,0,1,0,2,0
5471,50,0,155,0,0,0,1,0
5472,82,0,155,1,0,0,1,2
5473,55,0,155,0,2,0,2,2
5474,97,0,155,0,2,1,1,1
5475,56,0,155,0,1,0,1,0
5476,31,0,155,0,2,0,2,1
5477,20,0,155,0,1,0,1,0
5478,45,0,155,0,2,0,0,0
5479,23,0,155,1,1,0,2,1
5480,70,0,155,1,2,0,2,0
5481,41,0,155,0,2,2,0,0
5482,58,0,155,1,2,1,0,0
5483,43,0,155,1,2,0,2,1
5484,12,0,155,0,0,1,0,1
5485,54,0,155,0,2,0,1,1
5486,18,0,155,0,0,0,1,1
5487,68,0,155,0,2,2,2,0
5488,74,0,155,2,1,1,1,1
5489,29,0,155,0,2,0,0,1
5490,50,0,155,0,0,0,1,0
5491,41,0,155,0,1,0,0,1
5492,12,0,155,0,0,0,1,2
5493,13,0,155,0,2,0,0,1
5494,87,0,155,0,2,1,1,0
5495,9,0,155,1,1,0,1,2
5496,37,0,155,1,2,2,1,1
5497,94,0,155,1,0,0,1,0
5498,66,0,155,1,0,1,1,1
5499,16,0,155,0,1,0,1,0
5500,48,0,155,0,2,0,0,0
5501,56,0,155,0,2,0,0,0
5502,18,0,155,0,2,0,1,0
5503,20,0,155,1,2,0,0,0
5504,95,0,155,2,0,2,0,1
5505,76,0,155,1,2,1,0,2
5506,16,0,155,1,2,0,0,2
5507,77,0,155,2,1,0,0,2
5508,14,0,155,2,1,1,1,1
5509,97,0,155,0,2,0,1,2
5510,40,0,155,0,2,0,1,0
5511,96,0,155,1,0,0,2,2
5512,17,0,155,1,2,1,0,0
5513,69,0,155,1,1,0,1,0
5514,87,0,155,1,1,2,2,1
5515,56,0,155,0,0,0,2,0
5516,90,0,155,0,2,2,0,0
5517,81,0,155,0,0,0,1,0
5518,85,0,155,0,2,0,0,2
5519,72,0,155,1,0,2,0,2
5520,98,0,155,2,2,0,2,1
5521,69,0,155,1,1,1,0,0
5522,66,0,155,2,2,1,0,2
5523,0,0,155,0,2,0,2,1
5524,12,0,155,1,0,0,1,2
5525,66,0,155,0,1,0,0,1
5526,5,0,155,1,2,0,2,0
5527,59,0,155,1,2,0,1,0
5528,84,0,155,2,1,2,0,0
5529,81,0,155,1,1,0,1,2
5530,45,0,155,1,2,0,0,0
5531,75,0,155,0,0,0,1,1
5532,96,0,155,0,1,0,2,0
5533,92,0,155,2,2,0,1,2
5534,32,0,155,2,0,0,2,1
5535,43,0,155,0,2,0,0,0
5536,69,0,155,1,1,0,1,1
5537,2,0,155,1,1,0,1,0
5538,81,0,155,0,0,0,1,2
5539,29,0,155,0,2,0,1,1
5540,42,0,155,2,1,0,2,1
5541,67,0,155,0,2,0,0,0
5542,53,0,155,0,0,0,1,2
5543,91,0,155,1,0,0,1,1
5544,37,0,155,0,2,1,2,0
5545,41,0,155,0,1,0,1,2
5546,31,0,155,1,1,2,1,1
5547,5,0,155,0,1,0,0,0
5548,35,0,155,1,2,0,0,2
5549,92,0,155,1,2,2,1,0
5550,44,0,155,0,0,0,1,0
5551,82,0,155,0,2,0,2,2
5552,99,0,155,0,2,0,0,0
5553,31,0,155,1,2,1,1,1
5554,94,0,155,2,2,1,0,0
5555,57,0,155,1,2,0,1,1
5556,80,0,155,0,1,1,1,0
5557,85,0,155,1,0,0,1,1
5558,96,0,155,0,2,0,1,1
5559,17,0,155,2,0,0,1,1
5560,90,0,155,0,1,0,2,0
5561,43,0,155,0,0,2,0,0
5562,52,0,155,0,0,0,1,1
5563,14,0,155,2,2,0,2,1
5564,43,0,155,0,1,0,0,1
5565,19,0,155,0,0,0,1,0
5566,78,0,155,1,2,0,2,1
5567,89,0,155,1,1,0,1,2
5568,88,0,155,0,2,0,0,0
5569,67,0,155,1,1,2,1,2
5570,53,0,155,2,2,1,1,0
5571,23,0,155,1,1,0,1,0
5572,10,0,155,0,2,0,0,1
5573,58,0,155,1,1,1,0,2
5574,52,0,155,0,0,2,1,0
5575,58,0,155,2,1,0,0,2
5576,83,0,155,0,0,0,1,0
5577,12,0,155,2,2,0,0,0
5578,96,0,155,0,1,1,0,2
5579,16,0,155,1,2,0,1,0
5580,29,0,155,0,1,0,1,1
5581,41,0,155,0,2,2,2,2
5582,22,0,155,1,2,0,0,2
5583,84,0,155,0,1,1,0,2
5584,5,0,155,0,2,0,0,0
5585,34,0,155,1,1,0,1,0
5586,87,0,155,1,2,1,1,1
5587,34,0,155,0,2,0,0,0
5588,6,0,155,1,2,2,1,0
5589,86,0,155,1,0,0,2,2
5590,13,0,155,0,2,1,1,0
5591,1,0,155,0,1,0,2,1
5592,72,0,155,0,0,0,0,0
5593,58,0,155,1,1,1,0,1
5594,74,0,155,0,0,0,2,0
5595,11,0,155,0,1,0,1,2
5596,78,0,155,0,2,1,0,2
5597,79,0,155,0,1,1,0,1
5598,64,0,155,0,2,0,0,0
5599,56,0,155,0,2,1,1,2
5600,16,0,155,0,2,0,2,1
5601,15,0,155,1,2,0,0,0
5602,9,0,155,2,1,0,1,0
5603,78,0,155,1,0,0,0,0
5604,96,0,155,0,0,0,0,1
5605,76,0,155,1,1,1,1,1
5606,57,0,155,1,1,0,1,0
5607,69,0,155,0,1,0,0,1
5608,3,0,155,0,2,0,2,1
5609,22,0,155,0,2,0,2,1
5610,9,0,155,1,2,0,1,0
5611,28,0,155,1,0,0,0,1
5612,57,0,155,1,0,0,0,0
5613,75,0,155,0,1,0,2,1
5614,58,0,155,1,2,0,1,0
5615,15,0,155,0,1,0,2,0
5616,66,0,155,0,0,0,1,1
5617,73,0,155,0,2,1,0,1
5618,10,0,155,0,0,1,0,0
5619,68,0,155,0,2,0,0,2
5620,8,0,155,0,2,0,2,1
5621,97,0,155,0,0,0,0,0
5622,92,0,155,1,1,0,1,0
5623,56,0,155,0,1,0,1,2
5624,49,0,155,0,0,0,0,1
5625,62,0,155,0,1,1,0,1
5626,65,0,155,0,2,0,1,1
5627,66,0,155,1,0,1,1,1
5628,35,0,155,0,1,0,0,0
5629,49,0,155,0,2,1,1,2
5630,15,0,155,1,2,1,1,2
5631,16,0,155,0,1,1,0,2
5632,83,0,155,2,1,0,0,0
5633,23,0,155,1,0,0,1,0
5634,7,0,155,0,1,0,1,1
5635,37,0,155,2,1,0,1,1
5636,33,0,155,0,2,0,1,1
5637,88,0,155,0,1,0,2,2
5638,14,0,155,0,1,2,0,1
5639,94,0,155,0,2,0,2,0
5640,4,0,155,0,1,2,0,0
5641,86,0,155,0,2,0,2,1
5642,71,0,155,0,0,0,0,0
5643,60,0,155,1,2,0,1,0
5644,26,0,155,0,0,1,1,0
5645,1,0,155,1,1,1,1,2
5646,49,0,155,2,1,0,0,1
5647,95,0,155,0,2,0,1,1
5648,59,0,155,0,1,2,0,0
5649,62,0,155,0,2,0,1,0
5650,11,0,155,1,2,0,1,0
5651,51,0,155,1,0,0,1,0
5652,90,0,155,0,2,0,0,0
5653,2,0,155,0,0,0,2,0
5654,29,0,155,0,1,1,1,2
5655,6,0,155,0,2,0,0,0
5656,93,0,155,0,2,1,1,1
5657,20,0,155,0,2,0,0,0
5658,59,0,155,0,2,0,2,1
5659,60,0,155,0,1,0,1,0
5660,86,0,155,1,2,0,0,1
5661,77,0,155,0,0,2,1,2
5662,74,0,155,0,2,0,1,1
5663,86,0,155,0,2,1,0,0
5664,20,0,155,0,0,0,0,0
5665,1,0,155,1,1,0,1,0
5666,41,0,155,0,0,1,0,2
5667,39,0,155,0,1,0,1,2
5668,0,0,155,0,1,1,2,2
5669,1,0,155,1,2,0,1,1
5670,61,0,155,0,2,0,0,0
5671,71,0,155,2,2,1,0,2
5672,17,0,155,1,1,0,1,2
5673,31,0,155,0,0,1,1,1
5674,48,0,155,0,2,0,1,1
5675,14,0,155,0,0,0,2,1
5676,90,0,155,1,0,0,1,2
5677,64,0,155,1,0,1,2,1
5678,38,0,155,0,1,0,0,2
5679,24,0,155,0,1,0,2,2
5680,8,0,155,0,0,0,2,0
5681,92,0,155,0,1,0,0,2
5682,69,0,155,1,2,0,1,1
5683,89,0,155,0,1,1,1,0
5684,10,0,155,1,2,0,1,2
5685,67,0,155,0,0,1,2,0
5686,9,0,155,0,2,0,1,0
5687,39,0,155,1,2,0,2,0
5688,2,0,155,0,0,2,0,0
5689,67,0,155,2,0,0,1,1
5690,54,0,155,1,1,1,1,0
5691,32,0,155,1,1,0,1,0
5692,93,0,155,0,2,0,2,0
5693,95,0,155,0,2,0,2,1
5694,5,0,155,2,0,0,2,1
5695,89,0,155,0,1,0,0,1
5696,52,0,155,0,1,1,0,1
5697,50,0,155,0,2,0,2,0
5698,96,0,155,0,2,0,1,2
5699,88,0,155,1,2,2,1,1
5700,83,0,155,1,1,0,2,1
5701,79,0,155,0,0,1,1,1
5702,57,0,155,0,0,0,1,1
5703,29,0,155,0,2,1,1,0
5704,58,0,155,1,0,0,1,0
5705,20,0,155,1,0,0,2,2
5706,99,0,155,0,0,0,1,0
5707,95,0,155,0,2,0,0,0
5708,65,0,155,0,0,0,1,1
5709,96,0,155,0,1,0,2,1
5710,38,0,155,0,2,0,1,0
5711,22,0,155,0,1,0,1,2
5712,49,0,155,2,0,0,0,0
5713,36,0,155,2,2,2,0,1
5714,88,0,155,1,1,2,0,0
5715,15,0,155,0,2,0,0,0
5716,32,0,155,1,2,0,1,1
5717,40,0,155,1,2,0,1,1
5718,66,0,155,0,1,0,0,1
5719,72,0,155,1,2,1,1,1
5720,33,0,155,0,0,0,0,1
5721,78,0,155,2,2,0,1,0
5722,72,0,155,0,1,2,2,0
5723,7,0,155,0,2,0,1,1
5724,19,0,155,0,1,0,1,1
5725,99,0,155,1,0,0,1,0
5726,68,0,155,2,1,0,0,1
5727,23,0,155,1,2,0,1,2
5728,2,0,155,1,2,1,0,2
5729,6,0,155,1,1,0,0,0
5730,28,0,155,0,2,0,1,2
5731,16,0,155,0,2,0,1,0
5732,41,0,155,0,0,2,1,2
5733,30,0,155,0,0,0,0,0
5734,11,0,155,1,1,0,1,1
5735,17,0,155,0,2,0,1,2
5736,20,0,155,0,2,0,0,1
5737,25,0,155,2,1,0,1,0
5738,30,0,155,0,1,0,1,0
5739,72,0,155,0,1,0,0,1
5740,10,0,155,1,2,0,1,2
5741,60,0,155,2,1,0,1,0
5742,60,0,155,1,2,0,1,0
5743,51,0,155,2,0,0,0,1
5744,78,0,155,1,0,0,0,1
5745,52,0,155,1,0,0,1,0
5746,40,0,155,2,2,0,0,0
5747,29,0,155,0,1,0,0,0
5748,83,0,155,0,0,0,0,0
5749,70,0,155,1,0,1,2,2
5750,10,0,155,1,1,0,0,1
5751,89,0,155,1,0,0,2,0
5752,12,0,155,2,0,0,1,0
5753,95,0,155,2,1,1,1,0
5754,92,0,155,1,0,0,0,1
5755,72,0,155,1,0,2,1,0
5756,83,0,155,0,0,1,0,0
5757,58,0,155,1,2,0,1,1
5758,12,0,155,1,2,0,1,0
5759,24,0,155,2,1,0,1,1
5760,71,0,155,0,2,0,0,0
5761,49,0,155,1,1,0,1,1
5762,34,0,155,0,2,0,1,0
5763,85,0,155,0,2,1,2,2
5764,91,0,155,0,2,2,1,1
5765,5,0,155,0,2,1,0,0
5766,82,0,155,2,1,0,2,1
5767,96,0,155,0,2,0,0,2
5768,40,0,155,0,2,0,0,2
5769,87,0,155,0,2,1,2,0
5770,81,0,155,1,0,2,2,0
5771,36,0,155,1,1,0,0,2
5772,69,0,155,0,0,0,0,0
5773,94,0,155,1,0,0,2,0
5774,56,0,155,0,0,0,1,0
5775,60,0,155,0,0,0,2,0
5776,40,0,155,0,2,0,1,0
5777,45,0,155,0,2,0,0,2
5778,0,0,155,0,2,0,1,0
5779,56,0,155,0,2,0,1,1
5780,28,0,155,0,0,0,2,0
5781,7,0,155,1,1,1,1,1
5782,37,0,155,1,2,0,0,2
5783,18,0,155,2,1,0,1,2
5784,42,0,155,2,1,0,2,2
5785,81,0,155,1,2,1,0,2
5786,87,0,155,0,2,0,1,0
5787,11,0,155,1,1,0,1,0
5788,84,0,155,0,1,0,0,1
5789,43,0,155,0,0,0,1,1
5790,48,0,155,1,0,1,2,1
5791,7,0,155,0,2,2,1,0
5792,31,0,155,0,1,0,1,1
5793,31,0,155,1,1,0,0,1
5794,4,0,155,0,1,0,0,2
5795,93,0,155,0,2,0,0,0
5796,38,0,155,0,2,0,1,1
5797,3,0,155,0,1,0,0,0
5798,49,0,155,1,2,1,2,1
5799,19,0,155,0,0,0,1,2
5800,25,0,155,1,0,0,1,0
5801,3,0,155,0,2,0,1,0
5802,50,0,155,0,0,2,1,0
5803,86,0,155,0,0,0,1,0
5804,44,0,155,0,1,1,2,0
5805,97,0,155,0,1,0,0,1
5806,53,0,155,1,0,0,2,0
5807,45,0,155,0,0,2,0,0
5808,2,0,155,0,1,0,2,0
5809,59,0,155,1,0,1,1,1
5810,50,0,155,0,2,0,1,2
5811,46,0,155,2,0,0,1,0
5812,34,0,155,0,0,0,0,1
5813,42,0,155,1,2,0,0,1
5814,92,0,155,1,0,0,1,1
5815,93,0,155,0,0,0,1,1
5816,41,0,155,0,1,1,0,0
5817,27,0,155,0,0,0,1,2
5818,89,0,155,0,2,1,1,1
5819,98,0,155,0,1,0,1,1
5820,80,0,155,0,1,0,0,0
5821,52,0,155,0,2,1,2,2
5822,68,0,155,1,1,0,2,0
5823,90,0,155,0,1,1,1,0
5824,80,0,155,0,0,1,0,0
5825,50,0,155,0,2,0,1,2
5826,26,0,155,1,2,1,1,0
5827,11,0,155,0,0,1,0,0
5828,85,0,155,0,2,1,1,0
5829,78,0,155,1,2,0,1,0
5830,88,0,155,0,1,1,1,0
5831,71,0,155,0,2,0,1,1
5832,11,0,155,2,1,0,0,0
5833,77,0,155,0,1,2,0,0
5834,37,0,155,1,0,1,1,1
5835,72,0,155,0,0,2,1,0
5836,9,0,155,0,0,0,0,0
5837,42,0,155,1,2,0,1,2
5838,45,0,155,0,2,0,1,1
5839,8,0,155,0,0,0,1,0
5840,10,0,155,1,2,1,1,2
5841,8,0,155,0,1,0,1,0
5842,7,0,155,0,2,0,1,0
5843,38,0,155,0,2,2,1,2
5844,18,0,155,0,0,0,0,0
5845,85,0,155,0,1,0,1,0
5846,41,0,155,2,1,0,0,2
5847,45,0,155,0,0,1,0,1
5848,4,0,155,2,2,0,1,1
5849,26,0,155,0,1,0,0,1
5850,23,0,155,0,1,0,2,0
5851,1,0,155,0,0,0,1,0
5852,52,0,155,0,2,0,2,0
5853,46,0,155,0,2,0,0,0
5854,3,0,155,0,2,0,1,0
5855,50,0,155,1,0,0,0,2
5856,44,0,155,1,2,1,0,0
5857,92,0,155,0,2,2,2,0
5858,43,0,155,1,1,0,1,0
5859,70,0,155,2,2,1,0,1
5860,33,0,155,0,0,1,0,0
5861,7,0,155,2,2,0,1,1
5862,17,0,155,0,2,0,2,0
5863,18,0,155,1,1,0,0,0
5864,67,0,155,0,1,0,0,1
5865,63,0,155,0,1,0,1,2
5866,31,0,155,0,0,1,1,0
5867,68,0,155,1,2,1,2,2
5868,55,0,155,0,0,1,1,1
5869,49,0,155,0,0,1,1,1
5870,92,0,155,0,0,1,1,0
5871,68,0,155,1,0,0,1,0
5872,71,0,155,0,2,0,0,1
5873,48,0,155,0,2,1,1,2
5874,63,0,155,0,2,0,2,0
5875,76,0,155,1,1,0,1,1
5876,8,0,155,1,0,0,2,0
5877,45,0,155,2,2,0,1,2
5878,73,0,155,0,0,1,0,2
5879,43,0,155,1,1,0,0,1
5880,80,0,155,0,2,0,2,0
5881,18,0,155,0,2,0,1,0
5882,87,0,155,2,0,0,1,1
5883,88,0,155,1,0,1,1,0
5884,15,0,155,0,0,1,2,2
5885,96,0,155,0,0,0,0,0
5886,54,0,155,0,2,0,2,2
5887,23,0,155,0,1,2,0,1
5888,78,0,155,0,0,0,1,0
5889,19,0,155,1,1,0,1,1
5890,84,0,155,1,2,0,1,0
5891,63,0,155,0,2,0,1,0
5892,93,0,155,1,2,2,1,0
5893,39,0,155,0,2,0,2,1
5894,94,0,155,0,0,0,2,1
5895,82,0,155,0,2,0,0,0
5896,90,0,155,0,2,0,2,0
5897,2,0,155,0,0,2,1,2
5898,64,0,155,0,0,1,0,2
5899,34,0,155,2,1,0,2,0
5900,98,0,155,0,0,0,0,0
5901,23,0,155,0,0,0,2,2
5902,43,0,155,1,1,0,1,2
5903,92,0,155,1,2,2,0,0
5904,8,0,155,2,0,1,0,2
5905,76,0,155,1,1,0,1,2
5906,27,0,155,0,0,0,0,0
5907,60,0,155,1,0,0,1,1
5908,6,0,155,0,0,0,2,2
5909,8,0,155,1,1,0,1,1
5910,74,0,155,0,1,1,1,2
5911,44,0,155,1,0,0,1,0
5912,70,0,155,2,0,0,1,0
5913,24,0,155,1,1,0,0,0
5914,24,0,155,0,2,1,1,2
5915,78,0,155,2,2,0,1,0
5916,83,0,155,1,2,0,1,1
5917,19,0,155,2,0,2,1,0
5918,6,0,155,0,2,1,1,2
5919,82,0,155,0,2,0,0,1
5920,6,0,155,1,2,0,1,2
5921,19,0,155,0,1,0,1,2
5922,86,0,155,0,2,0,1,1
5923,89,0,155,1,0,0,1,0
5924,13,0,155,1,1,0,2,0
5925,30,0,155,1,2,0,0,1
5926,9,0,155,2,1,0,0,0
5927,3,0,155,1,0,1,2,1
5928,71,0,155,0,0,0,0,0
5929,89,0,155,1,1,1,1,2
5930,92,0,155,0,2,0,2,2
5931,33,0,155,1,2,0,1,0
5932,39,0,155,0,2,1,2,0
5933,41,0,155,2,1,1,1,1
5934,47,0,155,0,0,0,0,0
5935,18,0,155,1,1,1,1,0
5936,22,0,155,0,2,0,0,1
5937,15,0,155,1,2,1,1,0
5938,89,0,155,0,0,0,1,2
5939,5,0,155,0,2,0,0,1
5940,31,0,155,0,1,1,2,0
5941,6,0,155,1,2,0,2,1
5942,77,0,155,1,0,0,0,0
5943,89,0,155,0,2,0,0,0
5944,89,0,155,0,0,0,0,0
5945,77,0,155,1,2,0,1,1
5946,82,0,155,0,2,0,0,0
5947,65,0,155,1,0,0,0,1
5948,33,0,155,0,2,2,1,1
5949,85,0,155,0,2,2,0,1
5950,85,0,155,0,2,0,2,1
5951,94,0,155,0,2,0,0,1
5952,63,0,155,2,2,0,1,0
5953,33,0,155,1,1,1,1,1
5954,95,0,155,0,1,2,1,0
5955,97,0,155,1,0,0,0,1
5956,97,0,155,0,0,0,1,0
5957,58,0,155,0,2,0,1,2
5958,71,0,155,0,2,0,1,1
5959,79,0,155,0,0,0,2,0
5960,35,0,155,1,2,1,1,0
5961,73,0,155,0,0,0,1,2
5962,16,0,155,0,1,0,0,0
5963,54,0,155,1,0,0,2,2
5964,21,0,155,0,0,0,2,2
5965,76,0,155,0,2,2,1,0
5966,79,0,155,0,2,1,2,2
5967,92,0,155,1,0,0,1,0
5968,95,0,155,0,0,0,0,0
5969,53,0,155,1,0,1,2,2
5970,16,0,155,1,2,1,1,0
5971,73,0,155,0,2,0,0,2
5972,9,0,155,1,0,0,1,2
5973,90,0,155,0,0,0,2,1
5974,64,0,155,1,2,1,1,1
5975,77,0,155,1,0,0,1,2
5976,85,0,155,1,0,2,0,0
5977,87,0,155,2,0,0,0,0
5978,41,0,155,0,1,0,1,2
5979,17,0,155,0,0,2,1,0
5980,39,0,155,1,0,1,2,0
5981,31,0,155,0,0,1,2,1
5982,28,0,155,2,0,1,0,1
5983,97,0,155,0,0,0,0,1
5984,73,0,155,0,2,0,1,0
5985,14,0,155,0,2,0,2,1
5986,42,0,155,0,2,0,1,0
5987,69,0,155,0,2,1,0,2
5988,78,0,155,1,0,0,1,0
5989,19,0,155,1,0,0,0,1
5990,26,0,155,0,2,1,2,2
5991,8,0,155,0,1,0,1,0
5992,57,0,155,1,2,0,2,1
5993,1,0,155,0,0,1,1,1
5994,68,0,155,0,0,0,1,1
5995,69,0,155,0,2,0,1,1
5996,3,0,155,0,0,0,0,1
5997,97,0,155,1,0,0,1,0
5998,74,0,155,0,0,0,1,2
5999,29,0,155,0,0,0,2,1
6000,81,0,155,0,0,0,2,1
6001,22,0,155,0,0,0,1,0
6002,49,0,155,1,0,0,2,0
6003,55,0,155,0,0,1,1,1
6004,52,0,155,0,2,0,0,0
6005,74,0,155,0,0,0,1,1
6006,4,0,155,1,2,0,0,0
6007,0,0,155,0,1,0,1,1
6008,22,0,155,0,1,0,0,0
6009,12,0,155,0,2,0,1,2
6010,92,0,155,0,1,1,1,0
6011,32,0,155,1,0,2,1,2
6012,14,0,155,0,1,2,1,0
6013,63,0,155,0,1,0,1,0
6014,32,0,155,2,0,0,0,2
6015,8,0,155,0,2,0,1,2
6016,4,0,155,1,0,0,1,1
6017,51,0,155,0,2,2,2,0
6018,43,0,155,0,0,0,0,0
6019,80,0,155,1,1,0,0,1
6020,18,0,155,2,0,0,0,0
6021,82,0,155,0,2,0,1,0
6022,57,0,155,0,0,0,2,0
6023,37,0,155,0,0,0,1,1
6024,65,0,155,0,2,0,1,0
6025,36,0,155,0,1,0,2,0
6026,68,0,155,0,2,1,1,2
6027,22,0,155,0,1,0,1,1
6028,85,0,155,2,0,0,0,2
6029,47,0,155,0,0,0,1,0
6030,58,0,155,0,2,0,0,0
6031,59,0,155,0,2,0,1,2
6032,34,0,155,1,0,0,1,0
6033,89,0,155,1,1,0,1,0
6034,0,0,155,0,1,0,0,0
6035,49,0,155,0,2,0,1,2
6036,72,0,155,0,2,0,0,0
6037,17,0,155,1,2,0,2,0
6038,9,0,155,0,0,0,1,1
6039,87,0,155,1,2,1,1,1
6040,70,0,155,1,2,0,2,0
6041,44,0,155,1,2,0,2,0
6042,38,0,155,0,2,2,2,0
6043,57,0,155,0,1,1,2,0
6044,8,0,155,0,1,1,0,0
6045,9,0,155,1,1,0,0,0
6046,43,0,155,2,2,0,0,1
6047,48,0,155,1,0,1,2,1
6048,0,0,155,1,0,0,0,0
6049,17,0,155,0,0,0,1,0
6050,26,0,155,1,1,0,2,0
6051,4,0,155,0,0,1,1,0
6052,61,0,155,1,2,1,1,0
6053,24,0,155,0,2,0,1,2
6054,35,0,155,0,1,0,1,1
